X,Y_c,Z,Al,Si,S,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Y,Sr,Zr,Pb,Rb,Bi,U,Co,La,Ce,maxElement,minElement,maxValue,minValue
2.8,7.399,0,12.0689,7.9402,0.0,1.582,21.9636,0.3615,0.0595,1.2111,1.2889,0.0,0.0,0.0078,0.0103,0.0342,0.0427,0.1407,0.0136,0.0364,0.0,0.2113,0.0099,0.0068,0.0008,Ca,S,21.9636,0.0
2.9,7.399,0,17.9025,9.8828,0.2866,1.7882,20.5098,0.5969,0.0569,0.9399,1.2431,0.0402,0.0,0.0365,0.0,0.0676,0.0,0.0516,0.0344,0.0544,0.0,0.0,0.0143,0.0231,0.0,Ca,Cu,20.5098,0.0
3.0,7.399,0,0.0,6.4987,0.0,1.9842,21.0938,0.8074,0.102,1.2081,1.8678,0.0268,0.0148,0.0375,0.015,0.0366,0.0179,0.1197,0.0,0.0802,0.1759,0.3413,0.0073,0.0,0.0192,Ca,Al,21.0938,0.0
3.1,7.399,0,8.3651,7.4946,0.1857,2.0748,20.4057,0.3815,0.0541,1.0422,1.5867,0.0272,0.0,0.0157,0.01,0.0713,0.0903,0.0783,0.0175,0.0354,0.0288,0.5008,0.0064,0.051,0.0038,Ca,Cu,20.4057,0.0
3.2,7.399,0,24.158,9.1189,0.0,1.8474,18.2827,0.2235,0.0491,0.7688,1.2047,0.0238,0.0,0.011,0.0,0.067,0.06,0.0837,0.0422,0.0737,0.0389,0.1096,0.0216,0.0,0.0,Al,S,24.158,0.0
3.3,7.399,0,29.2099,11.9648,0.0216,1.8628,17.5099,0.1591,0.0496,0.7773,1.1503,0.0044,0.0,0.0224,0.0,0.0404,0.0353,0.0789,0.0742,0.0162,0.0706,0.1615,0.0,0.0,0.0,Al,Cu,29.2099,0.0
3.4,7.399,0,9.7549,10.4059,0.1865,1.8177,19.9077,0.2344,0.0581,1.0764,1.4759,0.0165,0.0,0.0,0.0316,0.0,0.0671,0.0515,0.0,0.0,0.0,0.1682,0.0041,0.0,0.0031,Ca,Cu,19.9077,0.0
3.499,7.399,0,21.2604,0.0,0.0,1.37,21.311,0.207,0.0671,1.3749,1.1945,0.0,0.0,0.0,0.0115,0.1134,0.0717,0.0119,0.0138,0.0294,0.0607,0.2417,0.0113,0.0,0.0027,Ca,Si,21.311,0.0
3.599,7.399,0,13.8052,0.0,0.0,1.3712,21.2765,0.3115,0.0855,1.468,1.328,0.018,0.0071,0.0,0.0083,0.0714,0.0,0.078,0.0347,0.0135,0.069,0.1998,0.0358,0.0,0.0659,Ca,Si,21.2765,0.0
3.699,7.399,0,34.5718,9.0647,0.0,1.7738,19.1717,0.2372,0.0826,0.8302,1.0159,0.003,0.0,0.0075,0.0,0.0439,0.0814,0.0615,0.0202,0.0,0.0563,0.3425,0.0063,0.0253,0.0014,Al,S,34.5718,0.0
3.799,7.399,0,6.2465,1.9347,0.0,1.9845,20.1188,0.3422,0.1213,1.236,1.8097,0.017,0.0101,0.0323,0.0,0.0626,0.0713,0.0301,0.0406,0.0495,0.0606,0.0,0.0016,0.0322,0.0,Ca,S,20.1188,0.0
3.899,7.399,0,28.7006,16.705,0.0467,2.6183,17.6388,0.2019,0.0693,0.6964,1.0065,0.0,0.0,0.0506,0.0,0.0136,0.0,0.0381,0.0283,0.0,0.0121,0.0797,0.013,0.0,0.0113,Al,Ni,28.7006,0.0
3.999,7.399,0,0.0,7.9228,0.0,2.6663,19.2911,0.2877,0.1149,1.146,1.7658,0.0153,0.0,0.0187,0.0,0.1161,0.061,0.1054,0.0917,0.0642,0.0179,0.4369,0.0152,0.0,0.0206,Ca,Al,19.2911,0.0
4.099,7.399,0,28.2751,3.666,0.0,1.7791,19.2071,0.1865,0.0738,0.8779,1.2276,0.0116,0.0,0.0108,0.0147,0.0891,0.0586,0.0857,0.0,0.0086,0.0564,0.2652,0.0212,0.0,0.0,Al,S,28.2751,0.0
4.199,7.399,0,17.1778,7.0076,0.0,1.5207,23.4997,0.1404,0.0815,1.2024,1.145,0.0073,0.0,0.0,0.0,0.0406,0.0927,0.0522,0.0739,0.0254,0.0,0.309,0.0233,0.0,0.0139,Ca,S,23.4997,0.0
4.299,7.399,0,7.5152,0.0,0.0,1.5182,22.6311,0.1934,0.0934,1.3792,1.5798,0.0051,0.007,0.0178,0.0,0.0444,0.1462,0.1345,0.0555,0.0118,0.023,0.3301,0.0,0.0,0.0,Ca,Si,22.6311,0.0
4.399,7.399,0,0.0,4.228,0.0,1.546,20.7797,0.2512,0.1805,1.2934,1.7868,0.0278,0.0,0.0302,0.0364,0.0498,0.0793,0.2183,0.0309,0.0116,0.0,0.2656,0.0233,0.0,0.0065,Ca,Al,20.7797,0.0
4.499,7.399,0,8.1429,6.1059,0.0,1.7764,20.5355,0.2543,0.0763,1.0133,1.3935,0.0039,0.0043,0.0699,0.0263,0.1189,0.049,0.0122,0.0861,0.0426,0.1178,0.0494,0.0311,0.0,0.0,Ca,S,20.5355,0.0
4.599,7.399,0,5.8763,10.7482,0.0,1.8466,20.3745,0.223,0.0886,0.9399,1.382,0.0,0.0068,0.0267,0.0379,0.0795,0.0533,0.0898,0.0,0.0328,0.0,0.0,0.0318,0.0,0.0351,Ca,S,20.3745,0.0
4.699,7.399,0,0.0,4.0469,0.0,2.119,22.1998,0.3154,0.1618,1.2457,2.01,0.0436,0.0,0.0252,0.0231,0.0602,0.1476,0.1021,0.0313,0.0917,0.1901,0.6775,0.0331,0.0,0.008,Ca,Al,22.1998,0.0
4.799,7.399,0,10.6904,7.4039,0.0,2.1112,20.725,0.2973,0.0993,0.948,1.6607,0.0,0.0068,0.0541,0.0117,0.0393,0.0497,0.0416,0.0281,0.0,0.0415,0.2798,0.0228,0.0307,0.0016,Ca,S,20.725,0.0
4.899,7.399,0,23.1841,9.9761,0.0,2.0338,20.1996,0.2003,0.0922,0.844,1.4642,0.0,0.0,0.0169,0.0,0.0,0.0135,0.0623,0.0588,0.0,0.036,0.2208,0.0057,0.0,0.0,Al,S,23.1841,0.0
4.999,7.399,0,0.0,0.0,0.0,1.7508,23.642,0.3258,0.1302,1.5891,2.4598,0.0,0.0,0.0626,0.0062,0.0542,0.0468,0.0769,0.0438,0.0572,0.1634,0.7961,0.0,0.0,0.0,Ca,Al,23.642,0.0
5.099,7.399,0,1.3013,7.7165,0.0,1.5914,21.1244,0.1928,0.0951,1.17,1.3379,0.006,0.006,0.0231,0.0492,0.0423,0.1819,0.0337,0.0,0.0343,0.0623,0.1771,0.012,0.0,0.0108,Ca,S,21.1244,0.0
5.199,7.399,0,19.7554,14.1916,0.0,1.1272,15.6291,0.1335,0.0691,0.7109,0.7904,0.0,0.0,0.0,0.005,0.0174,0.0996,0.0665,0.0,0.0,0.0,0.1371,0.0002,0.0272,0.0038,Al,S,19.7554,0.0
5.299,7.399,0,11.0041,16.764,0.0,1.5214,14.1849,0.1587,0.0728,0.6254,0.912,0.0055,0.0,0.0,0.0013,0.0262,0.0125,0.0115,0.0286,0.0238,0.0,0.0809,0.0173,0.0,0.0037,Si,S,16.764,0.0
5.399,7.399,0,0.0,7.6135,0.0,1.9057,19.8887,0.1978,0.1129,1.2538,1.5336,0.0295,0.0,0.016,0.0,0.048,0.0284,0.0529,0.0323,0.0,0.1193,0.4256,0.0,0.0,0.0,Ca,Al,19.8887,0.0
5.499,7.399,0,11.8417,6.8572,0.1361,1.8122,19.7228,0.2713,0.0872,1.1211,1.3627,0.0,0.0,0.0304,0.0,0.1215,0.0,0.0202,0.0135,0.0208,0.0,0.1662,0.0234,0.0353,0.0,Ca,Ni,19.7228,0.0
5.599,7.399,0,21.2627,15.3697,0.0,1.7935,18.1926,0.2257,0.0719,0.8544,1.1753,0.0,0.0,0.021,0.0148,0.0408,0.0186,0.0808,0.0,0.0125,0.0374,0.1534,0.0085,0.0,0.0,Al,S,21.2627,0.0
5.699,7.399,0,19.69,7.5077,0.0,1.6389,17.1754,0.2184,0.0693,0.8486,1.2621,0.0,0.0,0.0068,0.0,0.0609,0.1151,0.0009,0.0391,0.0518,0.0548,0.265,0.0029,0.0207,0.0165,Al,S,19.69,0.0
5.799,7.399,0,13.019,0.0,0.0406,1.6589,17.3855,0.3016,0.083,0.965,1.5947,0.0,0.0,0.0271,0.0,0.0373,0.0236,0.1726,0.0,0.0541,0.0,0.2361,0.0231,0.0,0.0,Ca,Si,17.3855,0.0
5.899,7.399,0,6.922,9.4684,0.0,1.9143,19.6612,0.3213,0.1335,1.0041,1.635,0.0085,0.0,0.0,0.0,0.0869,0.0776,0.1172,0.0663,0.0,0.0,0.417,0.026,0.0,0.0,Ca,S,19.6612,0.0
5.999,7.399,0,6.085,2.4615,0.0,1.9123,21.3164,0.2924,0.157,1.1885,1.8321,0.0,0.0,0.0258,0.0381,0.0984,0.1231,0.1855,0.0531,0.0028,0.0564,0.5186,0.0183,0.0,0.0185,Ca,S,21.3164,0.0
6.099,7.399,0,7.6904,6.7591,0.1389,1.7844,19.0049,0.2706,0.1052,1.0433,1.4726,0.0111,0.0,0.0418,0.0117,0.0833,0.0414,0.034,0.0,0.0325,0.0,0.1997,0.02,0.1042,0.0068,Ca,Cu,19.0049,0.0
6.199,7.399,0,10.832,20.7653,0.0,1.8516,16.5435,0.1979,0.0825,0.8041,1.0092,0.0,0.0,0.0262,0.033,0.0454,0.0166,0.0487,0.0218,0.0,0.0139,0.2318,0.0094,0.016,0.0,Si,S,20.7653,0.0
6.299,7.399,0,7.924,14.7725,0.0204,1.9791,15.4115,0.1946,0.1092,0.8551,1.2654,0.0,0.0,0.0181,0.0099,0.0515,0.0432,0.1071,0.0246,0.03,0.0,0.1284,0.0262,0.0,0.0,Ca,Ni,15.4115,0.0
6.399,7.399,0,24.7788,3.5133,0.2432,1.8894,16.47,0.2274,0.0844,0.8421,1.7312,0.0164,0.0057,0.0137,0.0165,0.0123,0.0358,0.0598,0.1043,0.0102,0.0,0.1701,0.0172,0.0,0.0,Al,Bi,24.7788,0.0
6.499,7.399,0,34.2522,10.2084,0.0,2.1597,18.3781,0.1575,0.0689,0.7596,1.3485,0.0034,0.0,0.0291,0.0134,0.0,0.0543,0.0485,0.0483,0.0195,0.1233,0.1845,0.0137,0.0,0.0033,Al,S,34.2522,0.0
6.599,7.399,0,26.9685,11.3361,0.1703,2.2319,19.8481,0.1995,0.0615,0.7666,1.2804,0.0158,0.0053,0.0214,0.0,0.0619,0.0473,0.1057,0.0,0.0274,0.0314,0.1741,0.0063,0.0,0.0,Al,As,26.9685,0.0
6.699,7.399,0,21.6404,11.0629,0.0,2.3505,20.0318,0.1816,0.0887,0.8771,1.3337,0.0089,0.0,0.011,0.0,0.0272,0.046,0.0732,0.0127,0.0102,0.0,0.0587,0.0116,0.0,0.0,Al,S,21.6404,0.0
6.799,7.399,0,21.5329,14.8493,0.0,2.3296,20.2877,0.2182,0.0954,0.872,1.3107,0.0161,0.0,0.0345,0.0358,0.052,0.0891,0.0276,0.0,0.0,0.0265,0.357,0.0187,0.0,0.0,Al,S,21.5329,0.0
6.899,7.399,0,0.0,7.6013,0.0,2.3,22.3157,0.3561,0.1725,1.3403,2.1599,0.0117,0.0,0.0705,0.0227,0.1223,0.025,0.1198,0.0423,0.0275,0.0902,0.6341,0.0187,0.0,0.0054,Ca,Al,22.3157,0.0
6.999,7.399,0,11.7638,11.1334,0.0,2.1557,20.0797,0.2106,0.1044,0.9348,1.4897,0.005,0.0144,0.0392,0.0436,0.0546,0.0712,0.0542,0.0,0.0223,0.0,0.2759,0.0341,0.0451,0.0,Ca,S,20.0797,0.0
7.099,7.399,0,31.8209,7.0554,0.0,2.0355,17.3086,0.1474,0.0993,0.7262,1.2374,0.0259,0.0075,0.0374,0.0075,0.0431,0.0277,0.0702,0.0845,0.0316,0.0,0.0,0.0344,0.0124,0.0,Al,S,31.8209,0.0
7.199,7.399,0,25.4681,13.9785,0.0,1.9732,17.4676,0.2044,0.0995,0.8321,1.2024,0.0177,0.0,0.007,0.0045,0.0328,0.0531,0.0599,0.0,0.0,0.0,0.0417,0.0225,0.015,0.0,Al,S,25.4681,0.0
7.299,7.399,0,48.6084,8.1364,0.0,2.2178,17.2719,0.2122,0.0624,0.7771,1.0781,0.0,0.0025,0.0,0.0,0.0151,0.0528,0.0247,0.0,0.0302,0.0456,0.0995,0.0112,0.0,0.0,Al,S,48.6084,0.0
7.399,7.399,0,18.7793,10.2421,0.0,2.1269,18.3052,0.2833,0.0756,0.9165,1.2799,0.0,0.0,0.0143,0.0,0.0,0.0173,0.0843,0.0164,0.0554,0.0719,0.3118,0.0167,0.0,0.0344,Al,S,18.7793,0.0
7.499,7.399,0,18.7569,10.6705,0.0,1.9419,19.2749,0.2544,0.0664,0.8428,1.2857,0.0,0.011,0.0269,0.0,0.0085,0.0268,0.1123,0.0,0.0193,0.0323,0.058,0.0086,0.0,0.0063,Ca,S,19.2749,0.0
7.599,7.399,0,0.0,10.2825,0.0,2.0881,22.1194,0.2937,0.1028,1.1464,1.9047,0.0178,0.0121,0.01,0.0,0.0306,0.2079,0.0971,0.0571,0.0,0.0458,0.4931,0.0298,0.0166,0.0,Ca,Al,22.1194,0.0
7.699,7.399,0,24.2682,7.113,0.0371,1.9774,19.9664,0.1992,0.0861,0.8507,1.2612,0.0,0.0,0.0069,0.0644,0.0469,0.0851,0.0294,0.0,0.0,0.0,0.0365,0.0121,0.0,0.0078,Al,Ni,24.2682,0.0
7.799,7.399,0,27.8661,7.4632,0.0547,2.0876,19.6458,0.269,0.0651,0.9013,1.3269,0.0,0.0,0.0,0.0377,0.0672,0.0,0.1242,0.021,0.0,0.0,0.2366,0.0193,0.0,0.0495,Al,Ni,27.8661,0.0
7.899,7.399,0,37.272,0.0,0.0666,2.1417,19.6204,0.4628,0.0898,0.7911,1.3956,0.0,0.0,0.0295,0.0,0.0261,0.0,0.0557,0.0472,0.0118,0.0208,0.0,0.0,0.0,0.0,Al,Si,37.272,0.0
0.0,7.499,0,0.0,9.7053,0.0,2.3258,19.4165,0.2807,0.0652,1.0928,1.9385,0.0244,0.0,0.0,0.0326,0.0122,0.0498,0.0603,0.0772,0.0553,0.0361,0.3604,0.0064,0.0,0.0,Ca,Al,19.4165,0.0
0.1,7.499,0,16.1429,8.8692,0.0,2.0663,18.254,0.2631,0.0385,0.8749,1.3679,0.0,0.0,0.0257,0.0,0.0454,0.0352,0.045,0.0704,0.066,0.0509,0.0,0.0,0.0,0.0,Ca,S,18.254,0.0
0.2,7.499,0,9.6128,1.4416,0.0,1.88,18.901,0.4574,0.0729,1.0992,1.8144,0.0,0.0,0.0154,0.0111,0.0501,0.1172,0.1048,0.0703,0.0512,0.0,0.4288,0.0073,0.0,0.0,Ca,S,18.901,0.0
0.3,7.499,0,0.0,12.4219,0.0156,1.8405,19.2267,0.422,0.0624,1.0494,1.7849,0.0104,0.0,0.0,0.0,0.0181,0.0076,0.0627,0.0608,0.0095,0.0,0.6405,0.0127,0.0,0.0,Ca,Al,19.2267,0.0
0.4,7.499,0,28.1424,10.6639,0.0,1.8718,17.1988,0.2598,0.0336,0.7801,1.2586,0.0143,0.0,0.0164,0.0,0.0156,0.0084,0.0776,0.01,0.0,0.0353,0.1387,0.011,0.0,0.0,Al,S,28.1424,0.0
0.5,7.499,0,2.5033,7.6874,0.0,2.0734,18.5655,0.319,0.0729,1.0817,1.8339,0.0065,0.0,0.0069,0.0,0.1827,0.1086,0.0526,0.0196,0.0,0.0158,0.2375,0.0226,0.0,0.0233,Ca,S,18.5655,0.0
0.6,7.499,0,10.573,8.5899,0.0,2.0541,17.3491,0.1895,0.0412,0.9152,1.5459,0.0,0.0,0.0264,0.0086,0.0224,0.0333,0.0444,0.0,0.0,0.0706,0.3617,0.0,0.0,0.0,Ca,S,17.3491,0.0
0.7,7.499,0,0.0,5.9486,0.0,2.1532,18.6404,0.3151,0.0491,1.2633,2.1208,0.0083,0.0,0.0343,0.0337,0.1287,0.0388,0.0753,0.0287,0.0267,0.0,0.5503,0.0238,0.0829,0.0,Ca,Al,18.6404,0.0
0.8,7.499,0,26.6924,10.208,0.0,1.8625,17.0459,0.2283,0.0267,0.8019,1.3621,0.0042,0.0069,0.0462,0.0,0.0295,0.0188,0.0635,0.0,0.0224,0.0,0.1478,0.0026,0.0,0.0,Al,S,26.6924,0.0
0.9,7.499,0,19.5102,0.0,0.0,2.0677,19.1008,0.2625,0.0667,0.9539,1.6049,0.0118,0.0,0.0158,0.0312,0.056,0.0715,0.0253,0.0,0.0242,0.0,0.3574,0.0073,0.0,0.0097,Al,Si,19.5102,0.0
1.0,7.499,0,16.4349,1.6168,0.0,1.9892,18.6657,0.2959,0.0578,1.0088,1.6586,0.0109,0.0094,0.0073,0.0358,0.089,0.0516,0.0469,0.0164,0.0209,0.0689,0.055,0.0035,0.0,0.0,Ca,S,18.6657,0.0
1.1,7.499,0,0.0,11.8902,0.0,2.0854,19.6846,0.2792,0.0709,1.0932,2.0447,0.028,0.0,0.0135,0.0,0.0517,0.1332,0.0,0.0,0.0265,0.0411,0.324,0.0325,0.0,0.0439,Ca,Al,19.6846,0.0
1.2,7.499,0,40.7499,9.378,0.0,2.3634,17.5391,0.2049,0.0204,0.734,1.3568,0.0,0.0,0.0208,0.0,0.0,0.0106,0.0648,0.0141,0.0474,0.0226,0.1396,0.0189,0.0,0.0184,Al,S,40.7499,0.0
1.3,7.499,0,19.317,9.2431,0.0,2.1825,18.0289,0.3386,0.0626,0.8602,1.5056,0.0,0.0,0.0139,0.0,0.0394,0.0781,0.041,0.0449,0.0161,0.0,0.064,0.0106,0.004,0.0024,Al,S,19.317,0.0
1.4,7.499,0,44.8408,13.993,0.0,2.4197,17.3563,0.2827,0.0472,0.6964,1.2057,0.0,0.0,0.0223,0.0,0.0337,0.0127,0.094,0.0624,0.0271,0.0,0.0861,0.0117,0.0,0.0,Al,S,44.8408,0.0
1.5,7.499,0,0.0,4.0754,0.0,2.2281,19.5879,0.4492,0.0743,1.3807,2.3965,0.0,0.0,0.0,0.0359,0.0913,0.0918,0.0653,0.0,0.0,0.1203,0.1934,0.0146,0.0,0.0,Ca,Al,19.5879,0.0
1.6,7.499,0,8.7207,10.6392,0.0,2.3279,18.176,0.2402,0.0514,0.9993,1.5639,0.0,0.0,0.0433,0.0,0.0773,0.0,0.0931,0.0846,0.0,0.0,0.0845,0.0088,0.0077,0.0,Ca,S,18.176,0.0
1.7,7.499,0,2.6278,7.1356,0.0924,2.1078,18.9839,0.2846,0.0731,1.2061,1.7749,0.0,0.0,0.0416,0.0,0.1423,0.1085,0.2054,0.1285,0.01,0.0949,0.2935,0.0334,0.0,0.0,Ca,Ni,18.9839,0.0
1.8,7.499,0,43.5883,8.4792,0.0,1.8069,16.2007,0.1501,0.0245,0.7089,1.0632,0.0182,0.0,0.0095,0.0078,0.036,0.0566,0.0403,0.0,0.0059,0.0,0.1918,0.0095,0.0198,0.0216,Al,S,43.5883,0.0
1.9,7.499,0,22.1698,12.6046,0.0,1.8306,16.4298,0.2465,0.0291,0.7425,1.1803,0.0033,0.0,0.0053,0.0,0.0111,0.0359,0.052,0.0,0.0344,0.0093,0.1041,0.0197,0.0271,0.003,Al,S,22.1698,0.0
2.0,7.499,0,16.251,3.3119,0.0,1.8809,18.285,0.3837,0.0836,0.9947,1.5936,0.0,0.0,0.0,0.0346,0.0463,0.0751,0.0426,0.057,0.0222,0.0,0.7212,0.0143,0.0,0.0,Ca,S,18.285,0.0
2.1,7.499,0,0.0,6.9518,0.0,1.9816,20.933,0.3699,0.0936,1.2252,1.987,0.0165,0.0,0.0187,0.009,0.0574,0.0464,0.1632,0.1563,0.0,0.0,0.4353,0.0204,0.0,0.0244,Ca,Al,20.933,0.0
2.2,7.499,0,17.9004,5.9345,0.0,1.8767,20.2184,0.2133,0.0392,0.9038,1.4082,0.0167,0.0,0.0161,0.0243,0.0161,0.0575,0.0482,0.0432,0.0,0.0572,0.0,0.0126,0.0102,0.0,Ca,S,20.2184,0.0
2.3,7.499,0,23.0329,3.9495,0.0,1.506,21.0255,0.1625,0.0521,1.0338,1.3366,0.0119,0.0,0.0216,0.0166,0.0115,0.0743,0.0626,0.0232,0.0377,0.0,0.2181,0.011,0.0,0.0057,Al,S,23.0329,0.0
2.4,7.499,0,22.3043,8.5501,0.0,1.5297,21.6304,0.1449,0.0526,1.1851,1.126,0.0,0.0,0.0062,0.0,0.0159,0.0338,0.1273,0.0246,0.0763,0.0399,0.0388,0.0069,0.0,0.0,Al,S,22.3043,0.0
2.5,7.499,0,34.0927,0.0,0.0,1.7336,20.5042,0.171,0.0435,0.9519,1.0819,0.0057,0.0,0.0043,0.0,0.0059,0.0458,0.0602,0.0068,0.0434,0.0,0.0199,0.0052,0.0095,0.0274,Al,Si,34.0927,0.0
2.6,7.499,0,28.7721,14.4045,0.0,1.5856,19.9292,0.1834,0.0424,0.7658,1.1092,0.0093,0.0,0.0088,0.0106,0.073,0.0101,0.1288,0.0,0.0,0.0,0.0274,0.0117,0.0,0.0158,Al,S,28.7721,0.0
2.7,7.499,0,17.2449,10.2183,0.0,1.7536,19.839,0.2441,0.0627,0.8091,1.3699,0.0113,0.0057,0.0,0.0,0.0569,0.0832,0.0433,0.0301,0.0111,0.0,0.4793,0.0245,0.0,0.0,Ca,S,19.839,0.0
2.8,7.499,0,27.4308,10.1466,0.0172,1.9081,19.485,0.2891,0.0414,0.8205,1.2586,0.0056,0.0,0.0181,0.0,0.0966,0.0914,0.0395,0.0483,0.0094,0.0257,0.3471,0.014,0.0,0.0155,Al,Cu,27.4308,0.0
2.9,7.499,0,17.2894,8.0747,0.0,1.9034,19.7806,0.4859,0.0655,0.8836,1.4479,0.0,0.0131,0.0488,0.023,0.0246,0.045,0.0566,0.0207,0.0427,0.0,0.2248,0.0072,0.0,0.01,Ca,S,19.7806,0.0
3.0,7.499,0,33.3288,13.3145,0.0,1.934,18.6856,0.4138,0.0333,0.6906,1.123,0.0134,0.0101,0.0321,0.0162,0.0395,0.046,0.0795,0.0342,0.0184,0.0166,0.0853,0.0081,0.0,0.0221,Al,S,33.3288,0.0
3.1,7.499,0,13.4406,11.1807,0.0,1.869,19.9017,0.297,0.0821,0.8935,1.4859,0.0182,0.0073,0.0246,0.0,0.0421,0.0325,0.0936,0.0234,0.0064,0.0227,0.3149,0.0044,0.0141,0.0012,Ca,S,19.9017,0.0
3.2,7.499,0,28.5157,3.9933,0.071,2.0135,19.1512,0.1902,0.0578,0.7598,1.3017,0.0046,0.0,0.0,0.0174,0.0262,0.0086,0.0766,0.0082,0.0072,0.0,0.142,0.0199,0.0,0.0166,Al,Cu,28.5157,0.0
3.3,7.499,0,21.194,0.0,0.0,2.095,19.0548,0.2282,0.0556,0.9501,1.5397,0.0,0.0,0.0369,0.0085,0.0313,0.057,0.1142,0.0365,0.0194,0.0339,0.4851,0.0259,0.0,0.0,Al,Si,21.194,0.0
3.4,7.499,0,22.2747,10.272,0.0,2.117,19.5727,0.2358,0.0558,0.8644,1.3019,0.0156,0.0114,0.0,0.0058,0.0382,0.0188,0.0533,0.0363,0.0106,0.067,0.0687,0.0005,0.0,0.0058,Al,S,22.2747,0.0
3.499,7.499,0,20.7193,3.6828,0.0,1.781,19.6714,0.2881,0.0921,1.078,1.2689,0.0,0.0097,0.0404,0.0059,0.0359,0.0798,0.0181,0.0595,0.0284,0.0232,0.2218,0.0134,0.0189,0.0107,Al,S,20.7193,0.0
3.599,7.499,0,3.6235,10.1394,0.0,1.6356,20.8221,0.3388,0.1016,1.1301,1.4644,0.011,0.0,0.05,0.0,0.0697,0.0467,0.0777,0.0868,0.021,0.0849,0.2138,0.02,0.0,0.0411,Ca,S,20.8221,0.0
3.699,7.499,0,33.9636,11.5848,0.0,1.5527,19.1488,0.2836,0.0552,0.7296,1.0783,0.0098,0.0,0.0315,0.0235,0.0358,0.0596,0.0254,0.0438,0.0,0.0536,0.1997,0.0109,0.0093,0.0,Al,S,33.9636,0.0
3.799,7.499,0,32.9662,8.0745,0.0,2.0238,18.6566,0.1891,0.0809,0.7352,1.0789,0.0032,0.0037,0.0,0.0,0.0776,0.0162,0.0547,0.0333,0.0617,0.0211,0.0982,0.0185,0.0,0.0,Al,S,32.9662,0.0
3.899,7.499,0,16.5727,10.8154,0.0,2.0405,18.4512,0.2411,0.0585,0.8017,1.1769,0.0225,0.0,0.0275,0.0039,0.0199,0.0788,0.07,0.0,0.0437,0.0,0.0695,0.0168,0.0,0.0,Ca,S,18.4512,0.0
3.999,7.499,0,18.7143,11.1476,0.0,2.4103,17.453,0.2115,0.0934,0.7858,1.3165,0.0031,0.0,0.0151,0.0104,0.0307,0.0119,0.0276,0.0071,0.0549,0.0,0.2468,0.0288,0.0,0.006,Al,S,18.7143,0.0
4.099,7.499,0,21.6037,11.6388,0.1786,2.0169,19.3157,0.1933,0.0826,0.8441,1.3293,0.0139,0.0028,0.0108,0.0248,0.0754,0.0232,0.062,0.0,0.0535,0.0,0.2404,0.012,0.0,0.0,Al,Pb,21.6037,0.0
4.199,7.499,0,5.2866,8.8188,0.0,1.7613,22.6166,0.1836,0.092,1.2002,1.4709,0.0371,0.0,0.0,0.0136,0.0666,0.0,0.1429,0.0,0.0,0.0,0.1469,0.0267,0.0,0.0154,Ca,S,22.6166,0.0
4.299,7.499,0,30.4394,4.6664,0.0,1.656,20.0419,0.1648,0.0734,0.8278,1.0704,0.0132,0.0,0.0093,0.0,0.0304,0.1647,0.0778,0.0082,0.0183,0.022,0.1902,0.0157,0.006,0.0,Al,S,30.4394,0.0
4.399,7.499,0,25.3771,8.5593,0.0,1.6352,19.407,0.2457,0.0913,0.7545,1.0516,0.0097,0.0,0.0203,0.0048,0.0387,0.0116,0.0811,0.005,0.0,0.0,0.1446,0.009,0.0215,0.0204,Al,S,25.3771,0.0
4.499,7.499,0,20.8089,9.0996,0.0,1.7759,20.0416,0.263,0.0777,0.8287,1.1276,0.0,0.0,0.043,0.0111,0.0656,0.0214,0.0,0.1011,0.033,0.0246,0.1888,0.0,0.0,0.0,Al,S,20.8089,0.0
4.599,7.499,0,8.1556,8.1969,0.0921,1.7066,20.8218,0.2487,0.1036,0.9697,1.5288,0.0236,0.0,0.0369,0.0252,0.0583,0.078,0.097,0.0198,0.0,0.0432,0.3508,0.0231,0.0,0.0115,Ca,Cu,20.8218,0.0
4.699,7.499,0,14.4333,9.0722,0.0,1.9466,20.184,0.2163,0.0881,0.8768,1.4516,0.015,0.0,0.0244,0.0164,0.0244,0.0475,0.1055,0.0,0.036,0.0,0.2209,0.0141,0.0,0.0,Ca,S,20.184,0.0
4.799,7.499,0,9.4138,3.9631,0.0,1.9264,20.567,0.2524,0.1333,1.018,1.8382,0.0,0.0,0.0,0.0,0.067,0.0877,0.0457,0.0872,0.0855,0.0356,0.2822,0.0064,0.0,0.0102,Ca,S,20.567,0.0
4.899,7.499,0,22.4734,5.7576,0.3315,1.8518,19.0368,0.215,0.0879,0.8033,2.29,0.0,0.0,0.0239,0.0,0.057,0.0313,0.0842,0.0,0.0318,0.0343,0.2336,0.0154,0.0,0.0137,Al,Ni,22.4734,0.0
4.999,7.499,0,11.7791,5.8328,0.0,1.5771,20.4565,0.1973,0.0892,0.9205,2.7658,0.0203,0.0,0.0356,0.0207,0.0627,0.0684,0.0166,0.0351,0.0,0.0242,0.4484,0.0066,0.0334,0.0165,Ca,S,20.4565,0.0
5.099,7.499,0,18.885,5.8985,0.0,1.4764,20.2638,0.1159,0.0786,0.8155,1.2837,0.0103,0.0,0.0199,0.0,0.0485,0.0412,0.0725,0.0436,0.0285,0.0595,0.4226,0.0126,0.0,0.0013,Ca,S,20.2638,0.0
